fish_id,site_id,year,month,day,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments
2482,106,2020,5,23,Cypre River,24,chinook,50,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,106,2020,5,23,Cypre River,25,chinook,52,10,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,scarred flank
2484,106,2020,5,23,Cypre River,26,chinook,52,10,12,3,7,,,,,,,,,,,,,2,,,,,,,,,1,1,,
2485,106,2020,5,23,Cypre River,27,chinook,54,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,106,2020,5,23,Cypre River,28,chinook,60,12,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2487,106,2020,5,23,Cypre River,29,chinook,56,11,3,2,,,,,,,,,,,,,,,,,,,,,,,1,,,
2488,106,2020,5,23,Cypre River,30,chinook,54,11,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,106,2020,5,23,Cypre River,31,chinook,56,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,scarred fank
2490,106,2020,5,23,Cypre River,32,chinook,59,11,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,106,2020,5,23,Cypre River,33,chinook,52,10,2,1,1,,,,,,1,,,,,,,1,,,,,,,,,,,,
2492,106,2020,5,23,Cypre River,34,chinook,53,10,8,6,,,,,,,,,,,,,,2,,,,,,,,,,,,
2493,106,2020,5,23,Cypre River,35,chinook,56,10,3,2,,,,,,,1,,,,,,,,,,,,,,,,,,,
2494,106,2020,5,23,Cypre River,36,chinook,54,10,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,
2495,106,2020,5,23,Cypre River,37,chinook,58,12,4,5,,,,,,,,,,,,,,,,,,,,1,,1,,,,
2496,106,2020,5,23,Cypre River,38,chinook,53,10,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,
2497,106,2020,5,23,Cypre River,39,chinook,54,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,106,2020,5,23,Cypre River,40,chinook,48,9,1,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,hem predscar crab
2499,106,2020,5,23,Cypre River,41,chinook,50,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,106,2020,5,23,Cypre River,42,chinook,53,9,4,1,,,,,,,,,,,,,,1,,,,,,,,,,,,
2501,106,2020,5,23,Cypre River,43,chum,60,10,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2502,106,2020,5,23,Cypre River,44,chum,61,10,3,2,,,,,,,,,,,,,,,,,,,,1,,1,,,,
2503,106,2020,5,23,Cypre River,45,chum,58,11,2,2,,,,,,,1,,,,,,,,,,,,,,,,,,,
2504,106,2020,5,23,Cypre River,46,chum,59,9,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2505,106,2020,5,23,Cypre River,47,chum,66,11,4,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2506,106,2020,5,23,Cypre River,48,chum,64,11,2,2,,,,,,,,,,,,,,,,,,,,1,,1,1,,,
2507,107,2020,5,23,North Meares,1,chum,59,10,1,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,
2508,107,2020,5,23,North Meares,2,chum,71,13,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2509,107,2020,5,23,North Meares,3,chum,79,12,1,2,2,,,,,,,,,,,,,,,,,,,,,1,,,,
2510,107,2020,5,23,North Meares,4,chum,68,11,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2511,107,2020,5,23,North Meares,5,chum,71,12,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,
2512,107,2020,5,23,North Meares,6,chum,66,10,2,3,,,,,,,1,,,,,,,,,,,,,1,,1,,,,
2513,107,2020,5,23,North Meares,7,chum,66,10,2,3,,,,,,,,,,,,,,,,,,,,1,,,,1,,
2514,107,2020,5,23,North Meares,8,chum,65,12,8,2,,,,,,,,,,,,,,,,,,,,,,1,,,,
2515,107,2020,5,23,North Meares,9,chum,60,9,4,2,,,,,,,,,,,,,,,,,,,,,,1,,,,
2516,107,2020,5,23,North Meares,10,chum,61,10,,1,2,,,,,,,,,,,,,,,,,,,1,,1,,,,
2517,107,2020,5,23,North Meares,11,chum,62,10,6,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2518,107,2020,5,23,North Meares,12,chum,57,9,9,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2519,107,2020,5,23,North Meares,13,chum,67,11,4,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2520,107,2020,5,23,North Meares,14,chum,66,11,3,3,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2521,107,2020,5,23,North Meares,15,chum,73,12,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2522,107,2020,5,23,North Meares,16,chum,69,12,3,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,
2523,107,2020,5,23,North Meares,17,chum,67,11,3,3,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2524,107,2020,5,23,North Meares,18,chum,60,9,3,1,,,,,,,,,,,,,,,,,,,1,,,,,,,
2525,107,2020,5,23,North Meares,19,chum,73,13,7,6,3,,,,,,1,,,,,,,,,,1,,,,,1,,,,cdf
2526,107,2020,5,23,North Meares,20,chum,58,10,9,3,,1,1,,,,,,,,,,,,,,1,,,1,,1,,1,,lj
2527,107,2020,5,23,North Meares,21,chum,64,10,4,3,4,,,,,,,,,,,,,,,,,,,,,1,,,,
2528,107,2020,5,23,North Meares,22,chum,60,10,6,4,1,1,,,,,,,,,,,,,,,,,,,,1,,,,
2529,107,2020,5,23,North Meares,23,chum,58,9,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
2530,107,2020,5,23,North Meares,24,chum,70,11,,4,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2531,107,2020,5,23,North Meares,25,chum,68,12,2,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,
2532,107,2020,5,23,North Meares,26,chum,78,13,1,3,1,,,,,,,,,,,,,1,,,,,,,,1,,,,
2533,107,2020,5,23,North Meares,27,chum,64,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,107,2020,5,23,North Meares,28,chum,67,10,7,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2535,107,2020,5,23,North Meares,29,chum,66,11,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,lj
2536,107,2020,5,23,North Meares,30,chum,65,11,5,3,1,,,,,,,,,,,,,1,,,,,,,,1,,,,
2537,107,2020,5,23,North Meares,31,chum,62,10,4,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
2538,107,2020,5,23,North Meares,32,chum,70,12,,4,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
2539,107,2020,5,23,North Meares,33,chum,74,13,2,3,,,,,,,,,,,,,,1,,,,,,,,,,,,
2540,107,2020,5,23,North Meares,34,chum,64,11,3,4,2,,,,,,1,,,,,,,1,,,,,,,,1,,,,
2541,107,2020,5,23,North Meares,35,chum,64,11,4,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2542,107,2020,5,23,North Meares,36,chum,66,12,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,
2543,107,2020,5,23,North Meares,37,chum,63,10,2,2,,,,,,,,,,,,,,,,,,,1,,,,,,,
2544,107,2020,5,23,North Meares,38,chum,62,10,13,6,4,1,,,,,,,,,,,,1,,,,,,1,,1,,1,,
2545,107,2020,5,23,North Meares,39,chum,66,12,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2546,107,2020,5,23,North Meares,40,chum,68,10,1,3,,,,,,,1,,,,,,,,,,,,,,,1,,,,
2547,107,2020,5,23,North Meares,41,chum,67,11,6,3,1,,,,,,,,,,,,,,,,,,,1,,1,,,,
2548,107,2020,5,23,North Meares,42,chum,67,11,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2549,107,2020,5,23,North Meares,43,chum,67,11,2,1,,,,,,,1,,,,,,,,,,,,,1,,1,,,,
2550,107,2020,5,23,North Meares,44,chum,70,11,5,3,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2551,107,2020,5,23,North Meares,45,chum,50,8,6,8,1,,1,,,,1,,,,,,,5,,,,,,1,,,,,,
2552,107,2020,5,23,North Meares,46,chum,68,10,4,4,2,2,,,,,,,,,,,,,,,,,1,1,,1,,,,
2553,107,2020,5,23,North Meares,47,chum,64,10,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2554,107,2020,5,23,North Meares,48,chum,66,10,,3,1,,,,,,1,,,,,,,,,,,,,,,1,,,,
2555,107,2020,5,23,North Meares,49,chum,62,9,2,2,1,,,,,,,,,,,,,1,,,,,,,,1,,,,
2556,107,2020,5,23,North Meares,50,chum,75,13,5,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,
2557,108,2020,5,23,Ritchie Bay,1,chum,64,11,,7,2,,,,,,,,,,,,,2,,,,,,,,1,,,,
2558,108,2020,5,23,Ritchie Bay,2,chum,72,13,,7,4,,,,,,1,,,,,,,4,,,,,,,,1,,,,scarred flank
2559,108,2020,5,23,Ritchie Bay,3,chum,72,12,,5,4,,1,,,,1,,,,,,,,,,,,,,,1,,,,
2560,108,2020,5,23,Ritchie Bay,4,chum,66,11,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2561,108,2020,5,23,Ritchie Bay,5,chum,68,12,2,2,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,
2562,108,2020,5,23,Ritchie Bay,6,chum,73,11,1,2,2,,,,,,1,,,,,,,,,,,,,,,1,,,,
2563,108,2020,5,23,Ritchie Bay,7,chum,70,12,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,,
2564,108,2020,5,23,Ritchie Bay,8,chum,76,11,,5,4,,,,,,,,,,,,,,,,,,,1,,1,,1,,
2565,108,2020,5,23,Ritchie Bay,9,chum,65,11,5,4,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,
2566,108,2020,5,23,Ritchie Bay,10,chum,71,11,,2,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
2567,108,2020,5,23,Ritchie Bay,11,chum,62,10,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
2568,108,2020,5,23,Ritchie Bay,12,chum,72,13,4,4,3,1,,,,,1,1,,,,,,,,,,,,,,,1,,,
2569,108,2020,5,23,Ritchie Bay,13,chum,69,12,1,6,4,,,,,,,,,,,,,3,,,,,,1,,1,,1,,
2570,108,2020,5,23,Ritchie Bay,14,chum,58,10,1,5,2,,,,,,1,,,,,,,2,,,,,,1,,,,1,,
2571,108,2020,5,23,Ritchie Bay,15,chum,72,12,,2,2,,,,,,,,,,,,,,,,,,,,,1,,,,
2572,109,2020,5,30,Ritchie Bay,1,chum,75,13,5,1,1,1,,,,,,,,,,,,1,,,,,,1,,1,,,,
2573,109,2020,5,30,Ritchie Bay,2,chum,77,12,3,1,4,2,,,,,,1,,,,,,,,,,,,,,1,,,,
2574,109,2020,5,30,Ritchie Bay,3,chum,59,11,6,,2,1,,,,,,,,,,,,1,,,,,,1,,1,,,,
2575,109,2020,5,30,Ritchie Bay,4,chum,75,11,3,3,1,2,,,,,,,,,,,,,,,,,,1,,1,,,,
2576,109,2020,5,30,Ritchie Bay,5,chum,72,11,3,4,1,,,,,,,,,,,,,,,,,,,1,,1,,,,
2577,109,2020,5,30,Ritchie Bay,6,chum,73,12,2,6,,,,,,,,,,,,,,,,,1,,,,,1,,,,ANF
2578,109,2020,5,30,Ritchie Bay,7,chum,71,10,2,,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,
2579,109,2020,5,30,Ritchie Bay,8,chum,77,11,2,3,4,3,3,,,,,,,,,,,3,,,1,,,,,1,,1,,operc.
2580,109,2020,5,30,Ritchie Bay,9,chum,72,10,2,2,4,,,,,,,,,,,,,,,,,,,,,1,,,,
2581,110,2020,5,30,North Meares,1,chum,63,9,3,2,3,,1,,,,,,,,,,,,,,,,,1,,1,,,,
2582,110,2020,5,30,North Meares,2,chum,58,10,2,12,5,,,,,,,,,,,,,4,,,,1,,,,,,,,
2583,110,2020,5,30,North Meares,3,chum,55,9,1,2,1,1,,,,,,,,,,,,1,,,,,,,,1,,,,
2584,110,2020,5,30,North Meares,4,chum,67,11,5,5,3,2,,,,,,,,,,,,2,,,,,,,,1,,1,,
2585,110,2020,5,30,North Meares,5,chum,61,8,1,8,,,,,,,,,,,,,,1,,,,,,,,,,,,
2586,110,2020,5,30,North Meares,6,chum,67,10,1,7,2,,,,,,,,,,,,,,,,,,1,,,1,,,,
2587,110,2020,5,30,North Meares,7,chum,62,10,3,7,2,,,,,,,,,,,,,1,,,,,,,,1,,,,
2588,110,2020,5,30,North Meares,8,chum,61,11,1,4,3,2,,,,,,,,,,,,,,,,,,1,,1,,,,
2589,110,2020,5,30,North Meares,9,chum,64,10,,4,5,1,,,,,,,,,,,,,,,,,,1,,1,,,,torn CDF
2590,110,2020,5,30,North Meares,10,chum,57,9,,5,3,,,,,,,,,,,,,1,1,,1,,1,1,,1,,,,fish; PS
2591,111,2020,5,30,Cypre River,1,chum,68,11,,2,2,1,1,,,,,,,,,,,1,,,,,,,,1,,,,
2592,111,2020,5,30,Cypre River,2,chinook,66,13,2,2,,,,,,,,,,,,,,,,,,,,,,1,,,,
2593,111,2020,5,30,Cypre River,3,chinook,66,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2594,111,2020,5,30,Cypre River,4,chinook,60,11,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,111,2020,5,30,Cypre River,5,chinook,61,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,111,2020,5,30,Cypre River,6,chinook,53,11,,7,1,,,,,,,,,,,,,1,,,,,,,,,,,,
2597,111,2020,5,30,Cypre River,7,chinook,55,10,,4,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2598,111,2020,5,30,Cypre River,8,chinook,54,10,4,5,2,,,,,,,,,,,,,,,,,,,,,1,,,,gill parasite
2599,111,2020,5,30,Cypre River,9,chinook,56,12,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,111,2020,5,30,Cypre River,10,chinook,58,11,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2601,111,2020,5,30,Cypre River,11,chinook,57,12,4,4,1,,,,,,,,,,,,,,,,,,,,,1,,,,
2602,111,2020,5,30,Cypre River,12,chinook,58,12,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2603,111,2020,5,30,Cypre River,13,chinook,56,10,2,5,1,,,,,,,,,,,,,2,,,,,,,,,,,,
2604,111,2020,5,30,Cypre River,14,chinook,54,11,3,3,1,,,,,,,,,,,,,1,,,,,,,,1,,,,
2605,111,2020,5,30,Cypre River,15,chinook,61,13,1,6,,,,,,,1,,,,,,,1,,,,,,,,1,,,,
2606,111,2020,5,30,Cypre River,16,chinook,61,10,3,3,,,,,,,,,,,,,,,,,,,,,,1,,,,
2607,111,2020,5,30,Cypre River,17,chinook,54,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608,111,2020,5,30,Cypre River,18,chinook,52,10,3,3,,,,,,,,,,,,,,1,,,,,,,,1,,,,
2609,112,2020,6,5,Ritchie Bay,1,chum,75,12,1,8,3,,1,,,,,,,,,,,,,,,,,1,,1,,,,
2610,112,2020,6,5,Ritchie Bay,2,chum,80,12,7,8,6,1,,,,,,,,,,,,,,,,,1,,,1,,,,
2611,112,2020,6,5,Ritchie Bay,3,chum,85,14,14,29,13,4,5,,,,,,,,,,,3,,1,,,,,,,1,,,
2612,112,2020,6,5,Ritchie Bay,4,chum,76,10,9,18,10,7,2,,,,,,,,,,,,,,,,1,,,1,,,,
2613,112,2020,6,5,Ritchie Bay,5,chum,80,12,3,6,6,1,,,,,,,,,,,,,,,,,,,,1,,,,
2614,112,2020,6,5,Ritchie Bay,6,chum,75,12,7,11,6,2,6,,,,,,,,,,,,,,,,,,,,1,1,,
2615,112,2020,6,5,Ritchie Bay,7,chum,84,14,1,4,1,,,,,,,,,,,,,,,,1,,,,,1,,,,H-Below Pec Fin
2616,113,2020,6,5,Cypre River,1,chinook,64,12,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2617,113,2020,6,5,Cypre River,2,chinook,72,12,2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2618,113,2020,6,5,Cypre River,3,chinook,64,12,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,
2619,113,2020,6,5,Cypre River,4,chinook,60,11,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,
2620,113,2020,6,5,Cypre River,5,chinook,58,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2621,113,2020,6,5,Cypre River,6,chinook,58,11,3,2,2,,,,,,,,,,,,,1,,,,,,,,1,1,,,
2622,113,2020,6,5,Cypre River,7,chinook,60,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,113,2020,6,5,Cypre River,8,chinook,53,9,3,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,
2624,113,2020,6,5,Cypre River,9,chinook,60,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2625,113,2020,6,5,Cypre River,10,chinook,60,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2626,113,2020,6,5,Cypre River,11,chinook,60,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2627,113,2020,6,5,Cypre River,12,chinook,60,10,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,
2628,113,2020,6,5,Cypre River,13,chinook,52,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,113,2020,6,5,Cypre River,14,chinook,52,10,,3,2,,,,,,,,,,,,,1,,,,,,1,,1,,,,
2630,113,2020,6,5,Cypre River,15,chinook,65,12,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2631,113,2020,6,5,Cypre River,16,chinook,55,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,113,2020,6,5,Cypre River,17,chinook,55,10,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,H-Flank
2633,113,2020,6,5,Cypre River,18,chinook,50,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2634,113,2020,6,5,Cypre River,19,chinook,68,12,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2635,113,2020,6,5,Cypre River,20,chinook,60,11,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2636,113,2020,6,5,Cypre River,21,chinook,64,12,2,,,,,,,,,,,,,,,,,,,,1,,,1,,,,
2637,113,2020,6,5,Cypre River,22,chinook,62,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2638,113,2020,6,5,Cypre River,23,chinook,55,12,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,
2639,113,2020,6,5,Cypre River,24,chinook,65,14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2640,113,2020,6,5,Cypre River,25,chinook,60,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641,113,2020,6,5,Cypre River,26,chinook,65,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,113,2020,6,5,Cypre River,27,chinook,65,13,,,2,,,,,,,,,,,,,,,,,,,,,1,1,,,
2643,113,2020,6,5,Cypre River,28,chinook,62,12,6,17,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2644,113,2020,6,5,Cypre River,29,chinook,74,12,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2645,113,2020,6,5,Cypre River,30,chinook,55,10,2,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
2646,113,2020,6,5,Cypre River,31,chinook,60,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2647,113,2020,6,5,Cypre River,32,chinook,55,11,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2648,114,2020,6,12,Ritchie Bay,1,chum,80,14,3,1,4,2,,,,,,,,,,,,,,,,,,,,1,1,,,
2649,115,2020,6,12,North Meares,1,chum,80,12,3,7,5,5,1,,,,,,,,,,,1,,,,,,,,1,,,,
2650,115,2020,6,12,North Meares,2,chum,78,11,3,11,23,3,,,,,,,,,,,,,,,,,,,,1,1,,,
2651,115,2020,6,12,North Meares,3,chum,82,12,3,9,7,,,,,,,,,,,,,,,,,,,,,1,,1,,
2652,116,2020,6,12,Tsapee Narrows,1,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2653,116,2020,6,12,Tsapee Narrows,2,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2654,116,2020,6,12,Tsapee Narrows,3,coho,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,
2655,116,2020,6,12,Tsapee Narrows,4,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2656,117,2020,6,19,Cypre River,1,chinook,73,12,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2657,117,2020,6,19,Cypre River,2,chinook,68,12,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2658,117,2020,6,19,Cypre River,3,chinook,70,11,3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2659,117,2020,6,19,Cypre River,4,chinook,79,15,4,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,2 erroded gills
2660,117,2020,6,19,Cypre River,5,chinook,74,12,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2661,117,2020,6,19,Cypre River,6,chinook,66,10,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2662,117,2020,6,19,Cypre River,7,chinook,58,9,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,H-belly
2663,117,2020,6,19,Cypre River,8,chinook,65,9,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2664,117,2020,6,19,Cypre River,9,chinook,66,11,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2665,117,2020,6,19,Cypre River,10,chinook,68,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2666,117,2020,6,19,Cypre River,11,chinook,65,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2667,117,2020,6,19,Cypre River,12,chinook,70,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
2668,117,2020,6,19,Cypre River,13,chinook,65,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2669,117,2020,6,19,Cypre River,14,chinook,64,11,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2670,117,2020,6,19,Cypre River,15,chinook,72,13,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2671,117,2020,6,19,Cypre River,16,chinook,74,14,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2672,117,2020,6,19,Cypre River,17,chinook,74,14,7,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2673,117,2020,6,19,Cypre River,18,chinook,72,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2674,117,2020,6,19,Cypre River,19,chinook,60,9,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2675,117,2020,6,19,Cypre River,20,chinook,69,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2676,117,2020,6,19,Cypre River,21,chinook,57,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2677,117,2020,6,19,Cypre River,22,chinook,70,11,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2678,117,2020,6,19,Cypre River,23,chinook,68,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2679,117,2020,6,19,Cypre River,24,chinook,65,11,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2680,117,2020,6,19,Cypre River,25,chinook,68,10,5,5,4,,,,,,,,,,,,,,,,,,,,,1,,,,
2681,117,2020,6,19,Cypre River,26,chinook,64,10,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
2682,117,2020,6,19,Cypre River,27,chinook,70,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2683,117,2020,6,19,Cypre River,28,chinook,72,11,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2684,117,2020,6,19,Cypre River,29,chinook,69,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2685,117,2020,6,19,Cypre River,30,chinook,59,8,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2686,117,2020,6,19,Cypre River,31,chinook,62,9,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2687,117,2020,6,19,Cypre River,32,chinook,63,10,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,H-eye
2688,117,2020,6,19,Cypre River,33,chinook,66,15,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,S-peduncle
2689,117,2020,6,19,Cypre River,34,chinook,62,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,ripped caudal fin
2690,117,2020,6,19,Cypre River,35,chinook,65,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2691,117,2020,6,19,Cypre River,36,chinook,67,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2692,117,2020,6,19,Cypre River,37,chinook,71,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2693,117,2020,6,26,Cypre River,1,chinook,72,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2694,117,2020,6,26,Cypre River,2,chinook,83,16,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2695,117,2020,6,26,Cypre River,3,chinook,66,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2696,117,2020,6,26,Cypre River,4,chinook,67,12,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,scarred flank
2697,117,2020,6,26,Cypre River,5,chinook,78,14,,3,3,,,,,,,,,,,,,,,,,,,,,1,,1,,
2698,117,2020,6,26,Cypre River,6,chinook,63,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2699,117,2020,6,26,Cypre River,7,chinook,72,13,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2700,117,2020,6,26,Cypre River,8,chinook,72,15,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2701,117,2020,6,26,Cypre River,9,chinook,70,13,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2702,117,2020,6,26,Cypre River,10,chinook,70,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2703,117,2020,6,26,Cypre River,11,chinook,78,16,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2704,117,2020,6,26,Cypre River,12,chinook,69,15,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,
2705,117,2020,6,26,Cypre River,13,chinook,64,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2706,118,2020,7,5,Cypre River,1,chinook,80,15,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,WE
2707,118,2020,7,5,Cypre River,2,chinook,75,11,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2708,118,2020,7,5,Cypre River,3,chinook,75,11,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,Set 1+2 combined
2709,118,2020,7,5,Cypre River,4,chinook,68,11,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,WE
2710,118,2020,7,5,Cypre River,5,chinook,73,12,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,WE
2711,118,2020,7,5,Cypre River,1,chinook,70,11,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,scarred H-flank
2712,118,2020,7,5,Cypre River,2,chinook,78,11,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,
