fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,white_eye,blue_blotches,pinched_belly,scales,comments,date,week
41175,663,2020,21,5,Glacier,19,pink,63,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,motiles in bag,2020-05-21,20
41176,663,2020,21,5,Glacier,20,pink,55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41177,663,2020,21,5,Glacier,21,chum,57,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41178,663,2020,21,5,Glacier,22,chum,48,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41179,663,2020,21,5,Glacier,23,pink,60,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41180,663,2020,21,5,Glacier,24,chum,53,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41181,664,2020,21,5,Burdwood,1,chum,52,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41182,664,2020,21,5,Burdwood,2,pink,45,5,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41183,664,2020,21,5,Burdwood,3,chum,36,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41184,664,2020,21,5,Burdwood,4,pink,45,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41185,664,2020,21,5,Burdwood,5,chum,45,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41186,664,2020,21,5,Burdwood,6,pink,52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41187,664,2020,21,5,Burdwood,7,chum,55,7,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41188,664,2020,21,5,Burdwood,8,chum,58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41189,664,2020,21,5,Burdwood,9,chum,48,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41190,664,2020,21,5,Burdwood,10,pink,60,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41191,664,2020,21,5,Burdwood,11,pink,50,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41192,664,2020,21,5,Burdwood,12,chum,40,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41193,664,2020,21,5,Burdwood,13,pink,56,8,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41194,664,2020,21,5,Burdwood,14,pink,52,8,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41195,664,2020,21,5,Burdwood,15,pink,60,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,pinched belly,2020-05-21,20
41196,664,2020,21,5,Burdwood,16,chum,53,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,fish,2020-05-21,20
41197,664,2020,21,5,Burdwood,17,chum,50,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41198,664,2020,21,5,Burdwood,18,chum,46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,ggp,2020-05-21,20
41199,664,2020,21,5,Burdwood,19,chum,45,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41200,664,2020,21,5,Burdwood,20,pink,53,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41201,664,2020,21,5,Burdwood,21,pink,47,7,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41202,664,2020,21,5,Burdwood,22,chum,48,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41203,664,2020,21,5,Burdwood,23,chum,42,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41204,664,2020,21,5,Burdwood,24,chum,47,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41205,664,2020,21,5,Burdwood,25,pink,61,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41206,664,2020,21,5,Burdwood,26,pink,52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41207,664,2020,21,5,Burdwood,27,chum,48,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41208,664,2020,21,5,Burdwood,28,chum,64,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,chal a in bag,2020-05-21,20
41209,664,2020,21,5,Burdwood,29,pink,48,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41210,664,2020,21,5,Burdwood,30,pink,57,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chal b in bag,2020-05-21,20
41211,664,2020,21,5,Burdwood,31,pink,55,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41212,664,2020,21,5,Burdwood,32,pink,49,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41213,664,2020,21,5,Burdwood,34,pink,57,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41214,664,2020,21,5,Burdwood,35,pink,52,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41215,664,2020,21,5,Burdwood,36,pink,50,8,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41216,664,2020,21,5,Burdwood,37,pink,49,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41217,664,2020,21,5,Burdwood,38,chum,42,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"pvf, df",2020-05-21,20
41218,664,2020,21,5,Burdwood,39,chum,49,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,,2020-05-21,20
41219,664,2020,21,5,Burdwood,40,chum,44,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41220,664,2020,21,5,Burdwood,41,chum,56,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41221,664,2020,21,5,Burdwood,42,chum,52,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41222,664,2020,21,5,Burdwood,43,pink,55,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41223,664,2020,21,5,Burdwood,44,pink,57,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,split anf,2020-05-21,20
41224,664,2020,21,5,Burdwood,45,pink,57,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,2020-05-21,20
41225,664,2020,21,5,Burdwood,46,pink,51,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41226,664,2020,21,5,Burdwood,47,pink,52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41227,664,2020,21,5,Burdwood,48,pink,52,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41228,664,2020,21,5,Burdwood,49,pink,46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41229,664,2020,21,5,Burdwood,50,chum,77,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41230,664,2020,21,5,Burdwood,51,pink,57,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41231,664,2020,21,5,Burdwood,52,pink,50,8,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"bird, cs",2020-05-21,20
41232,664,2020,21,5,Burdwood,53,pink,56,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41233,664,2020,21,5,Burdwood,54,chum,59,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41234,664,2020,21,5,Burdwood,55,chum,39,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41235,664,2020,21,5,Burdwood,56,pink,48,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41236,664,2020,21,5,Burdwood,57,pink,50,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41237,664,2020,21,5,Burdwood,58,pink,51,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41238,664,2020,21,5,Burdwood,59,pink,56,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41239,664,2020,21,5,Burdwood,60,chum,75,13,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41240,664,2020,21,5,Burdwood,61,pink,46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41241,664,2020,21,5,Burdwood,62,pink,62,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41242,664,2020,21,5,Burdwood,63,chum,44,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41243,664,2020,21,5,Burdwood,64,pink,53,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41244,664,2020,21,5,Burdwood,65,pink,42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41245,664,2020,21,5,Burdwood,66,pink,55,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41246,664,2020,21,5,Burdwood,67,pink,47,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41247,664,2020,21,5,Burdwood,68,chum,42,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41248,664,2020,21,5,Burdwood,69,pink,50,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41249,664,2020,21,5,Burdwood,70,pink,53,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41250,664,2020,21,5,Burdwood,71,pink,62,10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41251,664,2020,21,5,Burdwood,72,chum,43,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41252,664,2020,21,5,Burdwood,73,pink,44,6,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41253,664,2020,21,5,Burdwood,74,chum,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41254,664,2020,21,5,Burdwood,75,chum,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41255,664,2020,21,5,Burdwood,76,pink,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41256,664,2020,21,5,Burdwood,77,chum,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41257,664,2020,21,5,Burdwood,78,pink,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41258,664,2020,21,5,Burdwood,79,chum,44,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41259,664,2020,21,5,Burdwood,80,chum,56,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41260,664,2020,21,5,Burdwood,81,chum,78,13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41261,664,2020,21,5,Burdwood,82,pink,53,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41262,664,2020,21,5,Burdwood,83,pink,48,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,,2020-05-21,20
41263,664,2020,21,5,Burdwood,84,pink,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,,2020-05-21,20
41264,664,2020,21,5,Burdwood,85,chum,47,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41265,664,2020,21,5,Burdwood,86,chum,54,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41266,664,2020,21,5,Burdwood,87,chum,59,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41267,664,2020,21,5,Burdwood,88,chum,81,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,,2020-05-21,20
41268,664,2020,21,5,Burdwood,89,chum,43,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41269,664,2020,21,5,Burdwood,90,chum,42,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41270,664,2020,21,5,Burdwood,91,chum,40,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,cs,2020-05-21,20
41271,664,2020,21,5,Burdwood,92,chum,46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41272,664,2020,21,5,Burdwood,93,chum,58,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41273,664,2020,21,5,Burdwood,94,chum,40,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41274,664,2020,21,5,Burdwood,95,chum,43,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41275,664,2020,21,5,Burdwood,96,chum,62,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41276,664,2020,21,5,Burdwood,97,chum,64,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41277,664,2020,21,5,Burdwood,98,chum,52,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,,2020-05-21,20
41278,664,2020,21,5,Burdwood,99,chum,43,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-21,20
41279,664,2020,21,5,Burdwood,100,chum,45,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41280,664,2020,21,5,Burdwood,101,chum,38,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-21,20
41281,665,2020,20,5,Wicklow,1,pink,78,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-20,20
41282,665,2020,20,5,Wicklow,2,pink,54,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-20,20
41283,665,2020,20,5,Wicklow,3,chum,77,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41284,665,2020,20,5,Wicklow,4,chum,85,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-20,20
41285,665,2020,20,5,Wicklow,5,pink,65,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-20,20
41286,665,2020,20,5,Wicklow,6,pink,63,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41287,665,2020,20,5,Wicklow,7,pink,72,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41288,665,2020,20,5,Wicklow,8,pink,57,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gc in bag,2020-05-20,20
41289,665,2020,20,5,Wicklow,9,pink,65,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,split anf,2020-05-20,20
41290,665,2020,20,5,Wicklow,10,pink,56,7,NA,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41291,665,2020,20,5,Wicklow,11,pink,58,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41292,665,2020,20,5,Wicklow,12,pink,73,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,fish,2020-05-20,20
41293,665,2020,20,5,Wicklow,13,pink,65,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41294,665,2020,20,5,Wicklow,14,pink,62,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41295,665,2020,20,5,Wicklow,15,chum,81,13,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2020-05-20,20
41296,665,2020,20,5,Wicklow,16,pink,67,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,2020-05-20,20
41297,665,2020,20,5,Wicklow,17,pink,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,,2020-05-20,20
